app_name,reviewId,userName,content,score,at,clean_text,polarity,subjectivity,sentiment,watch_hours,sessions_per_week,subscription_age_months,sentiment_score,churn,predicted_churn_log,predicted_churn_rf
Amazon Prime Video,108aa121-7906-4f98-8dcf-3191242414b6,Pranav Sai,"The app design is alright, but what's infuriating me the most is that I'm not able to zoom in on videos that have black bars all around them, giving me a lesser pleasent viewing experience. And getting ads for what we've paid for is ridiculous. And don't forget the seperate 'buy' and 'rent' options too.",2,01-11-2025 10:31,app design alright whats infuriating im able zoom video black bar around giving lesser pleasent viewing experience getting ad weve paid ridiculous dont forget seperate buy rent option,-0.11999999999999997,0.6716666666666666,Negative,18,4,5,-0.11999999999999997,1,1,0
Amazon Prime Video,e094efd7-1627-47ee-8c5a-d51f248e76de,akash kamble,worst app. worst experience.,1,01-11-2025 10:30,worst app worst experience,-1.0,1.0,Negative,20,9,19,-1.0,1,0,0
Amazon Prime Video,10795da3-a33d-4df8-8fca-3ea62801618f,Felicia Reynolds,I hate the UI! the phone app isnt too bad but the prime video app on my PC is absolute garbage... i hate everything about it and 10/10 dont recommend. And I pay for the membership then 99% of everything in video costs money... trying to find something to watch is a chore,1,01-11-2025 10:19,hate ui phone app isnt bad prime video app pc absolute garbage hate everything dont recommend pay membership everything video cost money trying find something watch chore,-0.525,0.8416666666666667,Negative,15,8,19,-0.525,1,0,0
Amazon Prime Video,473d4eb2-3da9-4bf5-803f-95437e034395,Arushi Gupta,Worst experience ever. I purchased a prime lite subscription and the very next day it was removed by them. My payment is wasted. Total scam. And customer care persons are saying please wait for 24 hours from the past 4 days. Never recommend anyone to purchase any subscription from Amazon prime. Your time and money will surely be wasted after spending.,1,01-11-2025 09:43,worst experience ever purchased prime lite subscription next day removed payment wasted total scam customer care person saying please wait hour past day never recommend anyone purchase subscription amazon prime time money surely wasted spending,-0.27499999999999997,0.3333333333333333,Negative,44,1,15,-0.27499999999999997,1,0,0
Amazon Prime Video,89949364-3dab-4e92-b133-7f741cebefb8,Shrenik Jain,"pathetic app, ads have a blank screen only with audio, which then makes the actual video also blank with audio. it's already overpriced for the content offered and you've added ads along with it! the developers don't even have some basic qa done to understand what in the world is happening just by integrating ads and how you're disrupting the user experience. pretty pathetic",1,01-11-2025 09:28,pathetic app ad blank screen audio make actual video also blank audio already overpriced content offered youve added ad along developer dont even basic qa done understand world happening integrating ad youre disrupting user experience pretty pathetic,-0.25,0.46071428571428574,Negative,47,4,12,-0.25,1,0,0
Amazon Prime Video,bc3db828-1a27-4a24-ae55-74ebaa6a2413,Shashank Shekhar Sonoo,very bad,1,01-11-2025 09:23,bad,-0.6999999999999998,0.6666666666666666,Negative,17,8,1,-0.6999999999999998,1,1,1
Amazon Prime Video,4d8cfd2d-4eb6-4651-9835-f457ce53e1ff,Divyarajsinh Rana,Zero star for tandav,1,01-11-2025 08:51,zero star tandav,0.0,0.0,Neutral,32,1,16,0.0,0,1,1
Amazon Prime Video,1cd24338-607f-41b8-b965-282db105c682,Sandra Reiter,okay some movies they do by had free that I really wish they did. most you got to buy. if give it give stars but it's not worth it.,3,01-11-2025 08:04,okay movie free really wish got buy give give star worth,0.35000000000000003,0.4,Positive,6,1,21,0.35000000000000003,1,0,0
Amazon Prime Video,52873df5-24bb-4235-8ece-09efb1d64ef6,Fred Pendergrass,"Prime brings me choices in video that other services don't offer. With Prime I get both quality and quantity. The people who man the service department are friendly and helpful with rare exception. Considering the cost of Amazon prime, one would be hard pressed to find similar entertainment at such value. I've been a subscriber for many years and am quite pleased.",5,01-11-2025 07:13,prime brings choice video service dont offer prime get quality quantity people man service department friendly helpful rare exception considering cost amazon prime one would hard pressed find similar entertainment value ive subscriber many year quite pleased,0.23055555555555554,0.6402777777777777,Positive,43,4,2,0.23055555555555554,0,0,0
Amazon Prime Video,4c7b8e01-ce41-4e97-afcd-43a2eba09b67,Ekabal Ansari,delete,1,01-11-2025 06:51,delete,0.0,0.0,Neutral,32,8,10,0.0,0,0,1
Amazon Prime Video,786bcab6-ee6f-4589-aec3-3aaae845aadd,John Dyer,Serves push notification ads despite having the settings off,1,01-11-2025 06:32,serf push notification ad despite setting,0.0,0.0,Neutral,16,6,17,0.0,0,1,0
Amazon Prime Video,8bb201be-edff-4a29-b5fb-95448cbd7bad,Leah Liddiard,it's pathetic that you spam ads in the viewing demanding another 3 dollars. what is wrong with you. literally just dumb money scamming stuff and it's really disgusting. just offer prime video with a subscription not attached to prime shopping 🙄,1,01-11-2025 06:08,pathetic spam ad viewing demanding another dollar wrong literally dumb money scamming stuff really disgusting offer prime video subscription attached prime shopping,-0.71875,0.85,Negative,17,5,2,-0.71875,1,0,0
Amazon Prime Video,f14bd7bf-1edd-435e-9578-d0896ad83657,Kristina Dickinson Kremer,"MULTIPLE BUGS which interfere with viewing. - screen blackout during ads and post ad viewing. The only way to get the picture back is to X out of the episode and click ""Resume""... BUT then it doesn't return you to your program AND YOU HAVE TO WATCH ANOTHER 3 MINUTES of ADS! This happens several times per episode and if they don't fix it ASAP, I'm trashing the app and posting this review Everywhere.",1,01-11-2025 06:02,multiple bug interfere viewing screen blackout ad post ad viewing way get picture back x episode click resume doesnt return program watch another minute ad happens several time per episode dont fix asap im trashing app posting review everywhere,0.0,0.0,Neutral,22,5,20,0.0,0,1,1
Amazon Prime Video,c409c27e-7ddc-4425-af0f-15edc52b8066,Faris Akmal Abdurrahman,"why can't I login bruh, this app needs to be fixed",1,01-11-2025 05:47,cant login bruh app need fixed,0.1,0.2,Positive,45,5,9,0.1,0,1,1
Amazon Prime Video,17dcc133-568b-4bc6-9734-075c32dd17c8,Ayub Khan,prime bekar app hai har chij rent per hai bakwas app,1,01-11-2025 05:42,prime bekar app hai har chij rent per hai bakwas app,0.0,0.0,Neutral,44,2,19,0.0,0,1,0
Amazon Prime Video,1ba1b296-e887-4c27-ba28-ae76b89817e7,Pargev Ghazaryan,NBA stream keeps cutting on Samsung TV,2,01-11-2025 05:40,nba stream keep cutting samsung tv,-0.6,0.9,Negative,9,9,5,-0.6,1,0,0
Amazon Prime Video,bd4161f8-d7a6-4453-b572-cd5d336ef9f4,Nicole Booker,Need help to pay for prime video on my phone,1,01-11-2025 04:59,need help pay prime video phone,0.0,0.0,Neutral,48,7,15,0.0,0,0,0
Amazon Prime Video,589a9246-e8f2-4bbb-a057-73f5cc33fe8e,Benito Loco,"As of Halloween 2025, I found the recent update for the mobile app means I can't turn off the audio description in my videos, making watching movies unenjoyable. To the software programmers who overlooked this, what happened?",1,01-11-2025 04:47,halloween found recent update mobile app mean cant turn audio description video making watching movie unenjoyable software programmer overlooked happened,-0.15625,0.46875,Negative,49,9,5,-0.15625,1,1,0
Amazon Prime Video,a6738904-2c8f-486b-b865-44f523aab859,G,wants to run ALL THE TIME every time it's updated. Resource hog when not using,1,01-11-2025 04:28,want run time every time updated resource hog using,0.0,0.0,Neutral,46,3,5,0.0,0,1,1
Amazon Prime Video,6d2d40d6-2d67-4d47-820d-9f501aa4e679,Rishikesh Mittapalli,nice,5,01-11-2025 04:15,nice,0.6,1.0,Positive,5,5,14,0.6,1,0,0
Amazon Prime Video,d8ea51de-d887-440e-b9d9-04aed72fa007,Matthew Brown,"It's one thing that Prime Video isn't already included in the $139/yr Amazon Prime, but when you have ads, at least give some attention to how they appear. This app frequently forgets where you were in an episode. When returning to an unfinished show, it immediately plays an ad. Fine. But you didn't start me in the show where I left off, so I need to skip ahead. But when I pull the slider ahead to guess where I was and let go, another, longer ad. It's pretty infuriating. Is that by design?",2,01-11-2025 04:07,one thing prime video isnt already included yr amazon prime ad least give attention appear app frequently forgets episode returning unfinished show immediately play ad fine didnt start show left need skip ahead pull slider ahead guess let go another longer ad pretty infuriating design,-0.022222222222222216,0.5,Neutral,30,1,16,-0.022222222222222216,0,0,1
Amazon Prime Video,9518cec0-2dec-4a03-b09c-fd9c0e1aa067,Raknarroth,App is now preventing me from performing any action other than watching what's on the home page. Error codes and crashes when I press anything else.,2,01-11-2025 03:57,app preventing performing action watching whats home page error code crash press anything else,0.1,0.1,Positive,33,1,11,0.1,0,1,1
Amazon Prime Video,07464d07-7912-475b-b692-a3ca4d9de0ba,Smartlee,I love it,5,01-11-2025 03:48,love,0.5,0.6,Positive,18,3,17,0.5,0,1,0
Amazon Prime Video,4ec87fc8-3820-46d6-972b-fe1ecbcaa5fd,Brithy Dutta,I'm unable to see anything. I can only hear and see the subtitles the rest of the screen is blank. I tried reinstalling and force stopping as well but nothing works.,1,01-11-2025 03:08,im unable see anything hear see subtitle rest screen blank tried reinstalling force stopping well nothing work,-0.25,0.25,Negative,28,1,18,-0.25,1,1,1
Amazon Prime Video,f8f148e7-beea-40b9-b983-dc13d225236a,Kelly Kenney,yall need to chill tf out with these ads!!! we pay for this shi already,2,01-11-2025 02:47,yall need chill tf ad pay shi already,0.0,0.0,Neutral,48,8,18,0.0,0,0,0
Amazon Prime Video,e13b21ea-1597-47b5-8330-4d2ce87e5d14,Paul Alexander,amazing,5,01-11-2025 02:44,amazing,0.6000000000000001,0.9,Positive,28,1,21,0.6000000000000001,0,0,1
Amazon Prime Video,47b672a3-fb0e-42ee-a8cc-26dce7b1f10c,Evripidis Papadakis,Too many ads,1,01-11-2025 02:04,many ad,0.5,0.5,Positive,28,3,14,0.5,0,0,1
Amazon Prime Video,d9663d99-18a9-4209-aa76-b18ee609be8b,Arul S,"Need Brightness Control & Even lock control. After playing screen cast for sometime, prime player is going out and changing into different thing. After that change, I can only able to pause or stop from new controls. Amazon Search is the one of the worst search engine ever present, it need to spell the exact full spelling to get the expected movie even if you type mote than half it wouldn't suggest you anything. I don't know how this app survived these many years. I have lot of other probs too.",1,01-11-2025 01:50,need brightness control even lock control playing screen cast sometime prime player going changing different thing change able pause stop new control amazon search one worst search engine ever present need spell exact full spelling get expected movie even type mote half wouldnt suggest anything dont know app survived many year lot probs,0.04696969696969697,0.4546212121212121,Neutral,25,6,22,0.04696969696969697,0,1,1
Amazon Prime Video,a9fb1121-3ce9-4d8d-b83f-b2deb4cc69bb,Sushil Kumar,Nice App,5,01-11-2025 01:11,nice app,0.6,1.0,Positive,46,4,1,0.6,0,1,1
Amazon Prime Video,542f4283-9fb9-4ba8-83ce-cef5fb4659ca,Abdul Kareem,"I paid 1499 after that they are forcing me to pay 799 for just removing ads because without paying that amount you cannot use prime video that is so cheap just like mx player, but it is free",1,01-11-2025 01:08,paid forcing pay removing ad without paying amount cannot use prime video cheap like mx player free,0.4,0.75,Positive,21,7,3,0.4,0,0,1
Amazon Prime Video,486b3dc1-4106-492f-8615-536da0d48271,Victor Kachprezyk,Awesome platform. Never taking my eyes off the show im watching on this platform.,5,01-11-2025 00:55,awesome platform never taking eye show im watching platform,1.0,1.0,Positive,10,2,5,1.0,0,0,1
Amazon Prime Video,44f603ca-8a71-4f84-be70-86196bdddb56,Amanda Anderson,"Ads, after already paying good money. I'm ready to quit my prime membership all together. on top of glitches like the warnings and x-ray toasters never going away. So frustrating.",1,01-11-2025 00:55,ad already paying good money im ready quit prime membership together top glitch like warning xray toaster never going away frustrating,0.24999999999999997,0.625,Positive,28,3,19,0.24999999999999997,0,0,0
Amazon Prime Video,d1c4e8ef-e159-45f6-b5d5-0eac4f3aa87d,Mario Sanchez,A lot of content,5,01-11-2025 00:44,lot content,0.0,0.0,Neutral,13,3,3,0.0,0,0,0
Amazon Prime Video,c4917243-7001-4115-9280-8c56c1b3d227,OUTLAW GAMERS,please fix the full screen option not showing,1,01-11-2025 00:36,please fix full screen option showing,0.35,0.55,Positive,26,8,22,0.35,0,0,0
Amazon Prime Video,65578a6c-fb85-497b-be7e-e308700f744d,Vr Glow,Reduced Video Quality in new Updates. worst OTT app. Shows Ads after prime subscription.,1,01-11-2025 00:24,reduced video quality new update worst ott app show ad prime subscription,-0.4318181818181818,0.7272727272727273,Negative,13,6,11,-0.4318181818181818,1,0,0
Amazon Prime Video,dd26960d-5e8c-47c2-8f01-a358ae3ce8fa,Ann G,I canceled my Prime subscription because I was suddenly required to get this pointless app.,1,01-11-2025 00:22,canceled prime subscription suddenly required get pointless app,-0.125,0.5,Negative,7,7,20,-0.125,1,0,0
Amazon Prime Video,23e350f2-1437-47ca-ac8e-545f6123830c,Digged Boy,trash ad app,1,01-11-2025 00:19,trash ad app,0.0,0.0,Neutral,14,9,5,0.0,0,1,1
Amazon Prime Video,7abbd495-62f3-4118-9517-8911f2b3ee7b,BE MODERN WITH DIVYANSH (Divyansh Jaiswal),waste of money,1,01-11-2025 00:12,waste money,-0.2,0.0,Negative,36,3,13,-0.2,1,0,0
Amazon Prime Video,339409b7-bb52-4911-9d91-961e766fcbfa,Nikhil Meshram,very laggy. doesn't have features like controlling brightness or even volume on screen. why bothering having a mobile app.,1,31-10-2025 23:30,laggy doesnt feature like controlling brightness even volume screen bothering mobile app,0.0,0.0,Neutral,40,4,7,0.0,0,1,1
Amazon Prime Video,84f4d53a-4ada-4b84-bf15-de65c32d172b,Jed Fisher,Not worked for months on my Google pixel with updates not fixing the issue. incredibly annoying seeing as I'm paying for a service I'm unable to use on my phone,1,31-10-2025 23:27,worked month google pixel update fixing issue incredibly annoying seeing im paying service im unable use phone,-0.65,0.7,Negative,40,3,15,-0.65,1,1,1
Amazon Prime Video,07aca484-ac53-4cb9-af28-a6759b35ae06,Fernanda Garrido Morales,"Frecuentemente, cuando inicio a ver una serie, el video aparece completamente en negro, sólo con sonido. Debía abrir y cerrar la app varias veces para que esto deje de ocurrir, pero ahora no está funcionando.",3,31-10-2025 23:21,frecuentemente cuando inicio ver una serie el video aparece completamente en negro slo con sonido deba abrir cerrar la app varias veces para que esto deje de ocurrir pero ahora est funcionando,0.0,0.0,Neutral,11,9,8,0.0,0,0,1
